atemp,atemp_c,casual,cnt,data_level,day_type,demand_level,dteday,holiday,hr,hum,humidity_pct,mnth,registered,season,season_label,temp,temp_c,weather_label,weathersit,weekday,weekday_label,windspeed,windspeed_kmh,workingday,year,yr
0.3485,17.424999999999997,19,99,hourly,Hari Kerja,,2012-01-24,0,23,0.76,76.0,1,80,1,Musim Semi,0.32,13.120000000000001,Cerah/Berawan Sebagian,1,2,Selasa,0.0,0.0,1,2012,1
0.303,15.15,6,31,hourly,Hari Kerja,,2012-01-25,0,0,0.93,93.0,1,25,1,Musim Semi,0.26,10.66,Cerah/Berawan Sebagian,1,3,Rabu,0.0,0.0,1,2012,1
0.2879,14.395,4,13,hourly,Hari Kerja,,2012-01-25,0,1,0.7,70.0,1,9,1,Musim Semi,0.3,12.299999999999999,Cerah/Berawan Sebagian,1,3,Rabu,0.2239,15.001299999999999,1,2012,1
0.2727,13.635,3,6,hourly,Hari Kerja,,2012-01-25,0,2,0.7,70.0,1,3,1,Musim Semi,0.28,11.48,Cerah/Berawan Sebagian,1,3,Rabu,0.194,12.998000000000001,1,2012,1
0.2576,12.879999999999999,0,1,hourly,Hari Kerja,,2012-01-25,0,3,0.75,75.0,1,1,1,Musim Semi,0.26,10.66,Cerah/Berawan Sebagian,1,3,Rabu,0.194,12.998000000000001,1,2012,1
0.2424,12.120000000000001,0,4,hourly,Hari Kerja,,2012-01-25,0,4,0.7,70.0,1,4,1,Musim Semi,0.26,10.66,Cerah/Berawan Sebagian,1,3,Rabu,0.2836,19.0012,1,2012,1
0.2424,12.120000000000001,0,33,hourly,Hari Kerja,,2012-01-25,0,5,0.7,70.0,1,33,1,Musim Semi,0.26,10.66,Cerah/Berawan Sebagian,1,3,Rabu,0.2836,19.0012,1,2012,1
0.2273,11.365,1,88,hourly,Hari Kerja,,2012-01-25,0,6,0.73,73.0,1,87,1,Musim Semi,0.24,9.84,Cerah/Berawan Sebagian,1,3,Rabu,0.2239,15.001299999999999,1,2012,1
0.2273,11.365,14,257,hourly,Hari Kerja,,2012-01-25,0,7,0.75,75.0,1,243,1,Musim Semi,0.24,9.84,Cerah/Berawan Sebagian,1,3,Rabu,0.2239,15.001299999999999,1,2012,1
0.2273,11.365,18,513,hourly,Hari Kerja,,2012-01-25,0,8,0.7,70.0,1,495,1,Musim Semi,0.24,9.84,Cerah/Berawan Sebagian,1,3,Rabu,0.2537,16.997899999999998,1,2012,1
0.2273,11.365,18,236,hourly,Hari Kerja,,2012-01-25,0,9,0.7,70.0,1,218,1,Musim Semi,0.24,9.84,Cerah/Berawan Sebagian,1,3,Rabu,0.2537,16.997899999999998,1,2012,1
0.2273,11.365,30,141,hourly,Hari Kerja,,2012-01-25,0,10,0.7,70.0,1,111,1,Musim Semi,0.26,10.66,Berkabut/Berawan,2,3,Rabu,0.3284,22.0028,1,2012,1
0.2727,13.635,52,157,hourly,Hari Kerja,,2012-01-25,0,11,0.61,61.0,1,105,1,Musim Semi,0.3,12.299999999999999,Berkabut/Berawan,2,3,Rabu,0.2985,19.999499999999998,1,2012,1
0.3333,16.665,46,193,hourly,Hari Kerja,,2012-01-25,0,12,0.53,53.0,1,147,1,Musim Semi,0.32,13.120000000000001,Cerah/Berawan Sebagian,1,3,Rabu,0.1343,8.9981,1,2012,1
0.3333,16.665,63,212,hourly,Hari Kerja,,2012-01-25,0,13,0.49,49.0,1,149,1,Musim Semi,0.34,13.940000000000001,Cerah/Berawan Sebagian,1,3,Rabu,0.1343,8.9981,1,2012,1
0.3485,17.424999999999997,53,160,hourly,Hari Kerja,,2012-01-25,0,14,0.49,49.0,1,107,1,Musim Semi,0.34,13.940000000000001,Cerah/Berawan Sebagian,1,3,Rabu,0.0896,6.0032,1,2012,1
0.3788,18.94,30,155,hourly,Hari Kerja,,2012-01-25,0,15,0.46,46.0,1,125,1,Musim Semi,0.36,14.76,Cerah/Berawan Sebagian,1,3,Rabu,0.0,0.0,1,2012,1
0.3333,16.665,29,246,hourly,Hari Kerja,,2012-01-25,0,16,0.53,53.0,1,217,1,Musim Semi,0.34,13.940000000000001,Cerah/Berawan Sebagian,1,3,Rabu,0.1642,11.0014,1,2012,1
0.3485,17.424999999999997,27,470,hourly,Hari Kerja,,2012-01-25,0,17,0.53,53.0,1,443,1,Musim Semi,0.36,14.76,Cerah/Berawan Sebagian,1,3,Rabu,0.1642,11.0014,1,2012,1
0.3333,16.665,24,439,hourly,Hari Kerja,,2012-01-25,0,18,0.66,66.0,1,415,1,Musim Semi,0.32,13.120000000000001,Cerah/Berawan Sebagian,1,3,Rabu,0.1343,8.9981,1,2012,1
0.3636,18.18,5,316,hourly,Hari Kerja,,2012-01-25,0,19,0.53,53.0,1,311,1,Musim Semi,0.34,13.940000000000001,Berkabut/Berawan,2,3,Rabu,0.0,0.0,1,2012,1
0.3182,15.909999999999998,10,235,hourly,Hari Kerja,,2012-01-25,0,20,0.61,61.0,1,225,1,Musim Semi,0.32,13.120000000000001,Cerah/Berawan Sebagian,1,3,Rabu,0.194,12.998000000000001,1,2012,1
0.3333,16.665,19,185,hourly,Hari Kerja,,2012-01-25,0,21,0.65,65.0,1,166,1,Musim Semi,0.3,12.299999999999999,Cerah/Berawan Sebagian,1,3,Rabu,0.0,0.0,1,2012,1
0.3182,15.909999999999998,12,113,hourly,Hari Kerja,,2012-01-25,0,22,0.65,65.0,1,101,1,Musim Semi,0.3,12.299999999999999,Cerah/Berawan Sebagian,1,3,Rabu,0.0896,6.0032,1,2012,1
0.3182,15.909999999999998,3,66,hourly,Hari Kerja,,2012-01-25,0,23,0.65,65.0,1,63,1,Musim Semi,0.28,11.48,Berkabut/Berawan,2,3,Rabu,0.0,0.0,1,2012,1
0.2879,14.395,3,25,hourly,Hari Kerja,,2012-01-26,0,0,0.75,75.0,1,22,1,Musim Semi,0.28,11.48,Berkabut/Berawan,2,4,Kamis,0.1045,7.0015,1,2012,1
0.3182,15.909999999999998,5,21,hourly,Hari Kerja,,2012-01-26,0,1,0.75,75.0,1,16,1,Musim Semi,0.28,11.48,Berkabut/Berawan,2,4,Kamis,0.0,0.0,1,2012,1
0.2727,13.635,1,7,hourly,Hari Kerja,,2012-01-26,0,2,0.75,75.0,1,6,1,Musim Semi,0.28,11.48,Berkabut/Berawan,2,4,Kamis,0.1642,11.0014,1,2012,1
0.303,15.15,1,6,hourly,Hari Kerja,,2012-01-26,0,3,0.75,75.0,1,5,1,Musim Semi,0.28,11.48,Berkabut/Berawan,2,4,Kamis,0.0896,6.0032,1,2012,1
0.3182,15.909999999999998,0,3,hourly,Hari Kerja,,2012-01-26,0,4,0.75,75.0,1,3,1,Musim Semi,0.28,11.48,Cerah/Berawan Sebagian,1,4,Kamis,0.0,0.0,1,2012,1
0.3182,15.909999999999998,0,28,hourly,Hari Kerja,,2012-01-26,0,5,0.75,75.0,1,28,1,Musim Semi,0.3,12.299999999999999,Berkabut/Berawan,2,4,Kamis,0.1045,7.0015,1,2012,1
0.3182,15.909999999999998,0,88,hourly,Hari Kerja,,2012-01-26,0,6,0.81,81.0,1,88,1,Musim Semi,0.28,11.48,Berkabut/Berawan,2,4,Kamis,0.0,0.0,1,2012,1
0.303,15.15,11,239,hourly,Hari Kerja,,2012-01-26,0,7,0.81,81.0,1,228,1,Musim Semi,0.28,11.48,Berkabut/Berawan,2,4,Kamis,0.0896,6.0032,1,2012,1
0.303,15.15,16,530,hourly,Hari Kerja,,2012-01-26,0,8,0.81,81.0,1,514,1,Musim Semi,0.28,11.48,Berkabut/Berawan,2,4,Kamis,0.0896,6.0032,1,2012,1
0.3333,16.665,18,274,hourly,Hari Kerja,,2012-01-26,0,9,0.81,81.0,1,256,1,Musim Semi,0.3,12.299999999999999,Berkabut/Berawan,2,4,Kamis,0.0,0.0,1,2012,1
0.303,15.15,16,108,hourly,Hari Kerja,,2012-01-26,0,10,0.81,81.0,1,92,1,Musim Semi,0.3,12.299999999999999,Berkabut/Berawan,2,4,Kamis,0.1343,8.9981,1,2012,1
0.3182,15.909999999999998,11,111,hourly,Hari Kerja,,2012-01-26,0,11,0.87,87.0,1,100,1,Musim Semi,0.3,12.299999999999999,Berkabut/Berawan,2,4,Kamis,0.1045,7.0015,1,2012,1
0.3333,16.665,29,165,hourly,Hari Kerja,,2012-01-26,0,12,0.81,81.0,1,136,1,Musim Semi,0.34,13.940000000000001,Berkabut/Berawan,2,4,Kamis,0.1343,8.9981,1,2012,1
0.3939,19.695,17,173,hourly,Hari Kerja,,2012-01-26,0,13,0.71,71.0,1,156,1,Musim Semi,0.38,15.58,Berkabut/Berawan,2,4,Kamis,0.0,0.0,1,2012,1
0.4091,20.455000000000002,16,128,hourly,Hari Kerja,,2012-01-26,0,14,0.71,71.0,1,112,1,Musim Semi,0.4,16.400000000000002,Berkabut/Berawan,2,4,Kamis,0.1045,7.0015,1,2012,1
0.4242,21.21,22,164,hourly,Hari Kerja,,2012-01-26,0,15,0.71,71.0,1,142,1,Musim Semi,0.42,17.22,Berkabut/Berawan,2,4,Kamis,0.1045,7.0015,1,2012,1
0.4091,20.455000000000002,15,224,hourly,Hari Kerja,,2012-01-26,0,16,0.71,71.0,1,209,1,Musim Semi,0.4,16.400000000000002,Berkabut/Berawan,2,4,Kamis,0.0896,6.0032,1,2012,1
0.4242,21.21,16,413,hourly,Hari Kerja,,2012-01-26,0,17,0.71,71.0,1,397,1,Musim Semi,0.42,17.22,Berkabut/Berawan,2,4,Kamis,0.0,0.0,1,2012,1
0.4242,21.21,12,406,hourly,Hari Kerja,,2012-01-26,0,18,0.71,71.0,1,394,1,Musim Semi,0.42,17.22,Berkabut/Berawan,2,4,Kamis,0.0,0.0,1,2012,1
0.4091,20.455000000000002,11,313,hourly,Hari Kerja,,2012-01-26,0,19,0.76,76.0,1,302,1,Musim Semi,0.4,16.400000000000002,Berkabut/Berawan,2,4,Kamis,0.1045,7.0015,1,2012,1
0.4091,20.455000000000002,8,224,hourly,Hari Kerja,,2012-01-26,0,20,0.82,82.0,1,216,1,Musim Semi,0.4,16.400000000000002,Berkabut/Berawan,2,4,Kamis,0.1343,8.9981,1,2012,1
0.4091,20.455000000000002,8,192,hourly,Hari Kerja,,2012-01-26,0,21,0.76,76.0,1,184,1,Musim Semi,0.4,16.400000000000002,Berkabut/Berawan,2,4,Kamis,0.1045,7.0015,1,2012,1
0.3939,19.695,3,142,hourly,Hari Kerja,,2012-01-26,0,22,0.82,82.0,1,139,1,Musim Semi,0.38,15.58,Cerah/Berawan Sebagian,1,4,Kamis,0.1045,7.0015,1,2012,1
0.4091,20.455000000000002,5,91,hourly,Hari Kerja,,2012-01-26,0,23,0.82,82.0,1,86,1,Musim Semi,0.4,16.400000000000002,Berkabut/Berawan,2,4,Kamis,0.0,0.0,1,2012,1
0.4091,20.455000000000002,6,38,hourly,Hari Kerja,,2012-01-27,0,0,0.82,82.0,1,32,1,Musim Semi,0.4,16.400000000000002,Berkabut/Berawan,2,5,Jumat,0.2537,16.997899999999998,1,2012,1
0.4091,20.455000000000002,6,29,hourly,Hari Kerja,,2012-01-27,0,1,0.87,87.0,1,23,1,Musim Semi,0.4,16.400000000000002,Berkabut/Berawan,2,5,Jumat,0.2239,15.001299999999999,1,2012,1
0.4242,21.21,2,13,hourly,Hari Kerja,,2012-01-27,0,2,0.94,94.0,1,11,1,Musim Semi,0.42,17.22,Cerah/Berawan Sebagian,1,5,Jumat,0.1343,8.9981,1,2012,1
0.4242,21.21,3,8,hourly,Hari Kerja,,2012-01-27,0,3,0.94,94.0,1,5,1,Musim Semi,0.42,17.22,Berkabut/Berawan,2,5,Jumat,0.2836,19.0012,1,2012,1
0.4091,20.455000000000002,1,4,hourly,Hari Kerja,,2012-01-27,0,4,1.0,100.0,1,3,1,Musim Semi,0.4,16.400000000000002,Berkabut/Berawan,2,5,Jumat,0.2985,19.999499999999998,1,2012,1
0.4242,21.21,0,24,hourly,Hari Kerja,,2012-01-27,0,5,0.94,94.0,1,24,1,Musim Semi,0.42,17.22,Berkabut/Berawan,2,5,Jumat,0.3284,22.0028,1,2012,1
0.4242,21.21,0,72,hourly,Hari Kerja,,2012-01-27,0,6,1.0,100.0,1,72,1,Musim Semi,0.42,17.22,Berkabut/Berawan,2,5,Jumat,0.3284,22.0028,1,2012,1
0.4242,21.21,6,134,hourly,Hari Kerja,,2012-01-27,0,7,1.0,100.0,1,128,1,Musim Semi,0.42,17.22,Berkabut/Berawan,2,5,Jumat,0.2985,19.999499999999998,1,2012,1
0.4848,24.240000000000002,14,220,hourly,Hari Kerja,,2012-01-27,0,8,0.88,88.0,1,206,1,Musim Semi,0.5,20.5,Hujan/Salju Ringan,3,5,Jumat,0.2836,19.0012,1,2012,1
0.4848,24.240000000000002,6,107,hourly,Hari Kerja,,2012-01-27,0,9,0.88,88.0,1,101,1,Musim Semi,0.5,20.5,Hujan/Salju Ringan,3,5,Jumat,0.2836,19.0012,1,2012,1
0.4697,23.485,9,126,hourly,Hari Kerja,,2012-01-27,0,10,1.0,100.0,1,117,1,Musim Semi,0.48,19.68,Hujan/Salju Ringan,3,5,Jumat,0.1642,11.0014,1,2012,1
0.4697,23.485,10,105,hourly,Hari Kerja,,2012-01-27,0,11,0.94,94.0,1,95,1,Musim Semi,0.48,19.68,Berkabut/Berawan,2,5,Jumat,0.1343,8.9981,1,2012,1
0.4848,24.240000000000002,25,180,hourly,Hari Kerja,,2012-01-27,0,12,0.88,88.0,1,155,1,Musim Semi,0.5,20.5,Berkabut/Berawan,2,5,Jumat,0.1642,11.0014,1,2012,1
0.4848,24.240000000000002,26,201,hourly,Hari Kerja,,2012-01-27,0,13,0.59,59.0,1,175,1,Musim Semi,0.5,20.5,Cerah/Berawan Sebagian,1,5,Jumat,0.4627,31.0009,1,2012,1
0.4848,24.240000000000002,23,176,hourly,Hari Kerja,,2012-01-27,0,14,0.55,55.00000000000001,1,153,1,Musim Semi,0.5,20.5,Cerah/Berawan Sebagian,1,5,Jumat,0.5522,36.9974,1,2012,1
0.4697,23.485,27,197,hourly,Hari Kerja,,2012-01-27,0,15,0.51,51.0,1,170,1,Musim Semi,0.48,19.68,Cerah/Berawan Sebagian,1,5,Jumat,0.3284,22.0028,1,2012,1
0.4394,21.97,26,267,hourly,Hari Kerja,,2012-01-27,0,16,0.51,51.0,1,241,1,Musim Semi,0.44,18.04,Cerah/Berawan Sebagian,1,5,Jumat,0.5522,36.9974,1,2012,1
0.4242,21.21,16,422,hourly,Hari Kerja,,2012-01-27,0,17,0.5,50.0,1,406,1,Musim Semi,0.42,17.22,Cerah/Berawan Sebagian,1,5,Jumat,0.5821,39.000699999999995,1,2012,1
0.4091,20.455000000000002,20,383,hourly,Hari Kerja,,2012-01-27,0,18,0.5,50.0,1,363,1,Musim Semi,0.4,16.400000000000002,Cerah/Berawan Sebagian,1,5,Jumat,0.4925,32.9975,1,2012,1
0.3333,16.665,10,251,hourly,Hari Kerja,,2012-01-27,0,19,0.5,50.0,1,241,1,Musim Semi,0.36,14.76,Cerah/Berawan Sebagian,1,5,Jumat,0.3881,26.0027,1,2012,1
0.303,15.15,6,159,hourly,Hari Kerja,,2012-01-27,0,20,0.53,53.0,1,153,1,Musim Semi,0.34,13.940000000000001,Cerah/Berawan Sebagian,1,5,Jumat,0.3582,23.9994,1,2012,1
0.2879,14.395,8,135,hourly,Hari Kerja,,2012-01-27,0,21,0.53,53.0,1,127,1,Musim Semi,0.34,13.940000000000001,Cerah/Berawan Sebagian,1,5,Jumat,0.5224,35.0008,1,2012,1
0.303,15.15,11,119,hourly,Hari Kerja,,2012-01-27,0,22,0.49,49.0,1,108,1,Musim Semi,0.34,13.940000000000001,Cerah/Berawan Sebagian,1,5,Jumat,0.3881,26.0027,1,2012,1
0.2879,14.395,8,86,hourly,Hari Kerja,,2012-01-27,0,23,0.49,49.0,1,78,1,Musim Semi,0.32,13.120000000000001,Cerah/Berawan Sebagian,1,5,Jumat,0.4179,27.999299999999998,1,2012,1
0.2879,14.395,1,69,hourly,Non-Hari Kerja,,2012-01-28,0,0,0.52,52.0,1,68,1,Musim Semi,0.3,12.299999999999999,Cerah/Berawan Sebagian,1,6,Sabtu,0.2836,19.0012,0,2012,1
0.303,15.15,1,58,hourly,Non-Hari Kerja,,2012-01-28,0,1,0.52,52.0,1,57,1,Musim Semi,0.3,12.299999999999999,Cerah/Berawan Sebagian,1,6,Sabtu,0.1642,11.0014,0,2012,1
0.303,15.15,3,41,hourly,Non-Hari Kerja,,2012-01-28,0,2,0.6,60.0,1,38,1,Musim Semi,0.26,10.66,Cerah/Berawan Sebagian,1,6,Sabtu,0.0,0.0,0,2012,1
0.2879,14.395,1,17,hourly,Non-Hari Kerja,,2012-01-28,0,3,0.6,60.0,1,16,1,Musim Semi,0.26,10.66,Cerah/Berawan Sebagian,1,6,Sabtu,0.0896,6.0032,0,2012,1
0.2576,12.879999999999999,0,8,hourly,Non-Hari Kerja,,2012-01-28,0,4,0.6,60.0,1,8,1,Musim Semi,0.26,10.66,Cerah/Berawan Sebagian,1,6,Sabtu,0.1642,11.0014,0,2012,1
0.2576,12.879999999999999,0,10,hourly,Non-Hari Kerja,,2012-01-28,0,5,0.75,75.0,1,10,1,Musim Semi,0.24,9.84,Cerah/Berawan Sebagian,1,6,Sabtu,0.0896,6.0032,0,2012,1
0.2879,14.395,3,15,hourly,Non-Hari Kerja,,2012-01-28,0,6,0.7,70.0,1,12,1,Musim Semi,0.24,9.84,Cerah/Berawan Sebagian,1,6,Sabtu,0.0,0.0,0,2012,1
0.2727,13.635,3,31,hourly,Non-Hari Kerja,,2012-01-28,0,7,0.75,75.0,1,28,1,Musim Semi,0.22,9.02,Cerah/Berawan Sebagian,1,6,Sabtu,0.0,0.0,0,2012,1
0.2273,11.365,9,91,hourly,Non-Hari Kerja,,2012-01-28,0,8,0.8,80.0,1,82,1,Musim Semi,0.2,8.200000000000001,Cerah/Berawan Sebagian,1,6,Sabtu,0.0896,6.0032,0,2012,1
0.2727,13.635,13,158,hourly,Non-Hari Kerja,,2012-01-28,0,9,0.8,80.0,1,145,1,Musim Semi,0.22,9.02,Cerah/Berawan Sebagian,1,6,Sabtu,0.0,0.0,0,2012,1
0.2727,13.635,27,191,hourly,Non-Hari Kerja,,2012-01-28,0,10,0.7,70.0,1,164,1,Musim Semi,0.26,10.66,Cerah/Berawan Sebagian,1,6,Sabtu,0.1343,8.9981,0,2012,1
0.303,15.15,55,296,hourly,Non-Hari Kerja,,2012-01-28,0,11,0.56,56.00000000000001,1,241,1,Musim Semi,0.3,12.299999999999999,Cerah/Berawan Sebagian,1,6,Sabtu,0.1343,8.9981,0,2012,1
0.2879,14.395,70,314,hourly,Non-Hari Kerja,,2012-01-28,0,12,0.61,61.0,1,244,1,Musim Semi,0.3,12.299999999999999,Cerah/Berawan Sebagian,1,6,Sabtu,0.2836,19.0012,0,2012,1
0.3182,15.909999999999998,80,373,hourly,Non-Hari Kerja,,2012-01-28,0,13,0.57,56.99999999999999,1,293,1,Musim Semi,0.34,13.940000000000001,Cerah/Berawan Sebagian,1,6,Sabtu,0.2537,16.997899999999998,0,2012,1
0.3939,19.695,123,362,hourly,Non-Hari Kerja,,2012-01-28,0,14,0.5,50.0,1,239,1,Musim Semi,0.38,15.58,Cerah/Berawan Sebagian,1,6,Sabtu,0.3881,26.0027,0,2012,1
0.4091,20.455000000000002,90,410,hourly,Non-Hari Kerja,,2012-01-28,0,15,0.47,47.0,1,320,1,Musim Semi,0.4,16.400000000000002,Cerah/Berawan Sebagian,1,6,Sabtu,0.3284,22.0028,0,2012,1
0.4242,21.21,131,407,hourly,Non-Hari Kerja,,2012-01-28,0,16,0.44,44.0,1,276,1,Musim Semi,0.42,17.22,Cerah/Berawan Sebagian,1,6,Sabtu,0.3582,23.9994,0,2012,1
0.4242,21.21,57,290,hourly,Non-Hari Kerja,,2012-01-28,0,17,0.44,44.0,1,233,1,Musim Semi,0.42,17.22,Cerah/Berawan Sebagian,1,6,Sabtu,0.3881,26.0027,0,2012,1
0.4242,21.21,40,241,hourly,Non-Hari Kerja,,2012-01-28,0,18,0.41,41.0,1,201,1,Musim Semi,0.42,17.22,Cerah/Berawan Sebagian,1,6,Sabtu,0.2239,15.001299999999999,0,2012,1
0.4242,21.21,33,206,hourly,Non-Hari Kerja,,2012-01-28,0,19,0.41,41.0,1,173,1,Musim Semi,0.42,17.22,Berkabut/Berawan,2,6,Sabtu,0.5522,36.9974,0,2012,1
0.4091,20.455000000000002,5,120,hourly,Non-Hari Kerja,,2012-01-28,0,20,0.35,35.0,1,115,1,Musim Semi,0.4,16.400000000000002,Cerah/Berawan Sebagian,1,6,Sabtu,0.3881,26.0027,0,2012,1
0.3333,16.665,18,127,hourly,Non-Hari Kerja,,2012-01-28,0,21,0.29,28.999999999999996,1,109,1,Musim Semi,0.36,14.76,Cerah/Berawan Sebagian,1,6,Sabtu,0.3582,23.9994,0,2012,1
0.3333,16.665,6,103,hourly,Non-Hari Kerja,,2012-01-28,0,22,0.34,34.0,1,97,1,Musim Semi,0.34,13.940000000000001,Cerah/Berawan Sebagian,1,6,Sabtu,0.194,12.998000000000001,0,2012,1
0.3182,15.909999999999998,6,85,hourly,Non-Hari Kerja,,2012-01-28,0,23,0.31,31.0,1,79,1,Musim Semi,0.32,13.120000000000001,Cerah/Berawan Sebagian,1,6,Sabtu,0.194,12.998000000000001,0,2012,1
0.2879,14.395,15,96,hourly,Non-Hari Kerja,,2012-01-29,0,0,0.33,33.0,1,81,1,Musim Semi,0.3,12.299999999999999,Cerah/Berawan Sebagian,1,0,Minggu,0.2239,15.001299999999999,0,2012,1
0.2727,13.635,5,73,hourly,Non-Hari Kerja,,2012-01-29,0,1,0.28,28.000000000000004,1,68,1,Musim Semi,0.3,12.299999999999999,Cerah/Berawan Sebagian,1,0,Minggu,0.3582,23.9994,0,2012,1
0.2576,12.879999999999999,3,51,hourly,Non-Hari Kerja,,2012-01-29,0,2,0.26,26.0,1,48,1,Musim Semi,0.28,11.48,Cerah/Berawan Sebagian,1,0,Minggu,0.3284,22.0028,0,2012,1
0.2576,12.879999999999999,4,21,hourly,Non-Hari Kerja,,2012-01-29,0,3,0.28,28.000000000000004,1,17,1,Musim Semi,0.26,10.66,Cerah/Berawan Sebagian,1,0,Minggu,0.194,12.998000000000001,0,2012,1
0.2576,12.879999999999999,0,5,hourly,Non-Hari Kerja,,2012-01-29,0,4,0.3,30.0,1,5,1,Musim Semi,0.24,9.84,Cerah/Berawan Sebagian,1,0,Minggu,0.0,0.0,0,2012,1
0.2121,10.605,1,7,hourly,Non-Hari Kerja,,2012-01-29,0,5,0.51,51.0,1,6,1,Musim Semi,0.2,8.200000000000001,Cerah/Berawan Sebagian,1,0,Minggu,0.1343,8.9981,0,2012,1
0.2273,11.365,1,5,hourly,Non-Hari Kerja,,2012-01-29,0,6,0.4,40.0,1,4,1,Musim Semi,0.2,8.200000000000001,Cerah/Berawan Sebagian,1,0,Minggu,0.1045,7.0015,0,2012,1
0.2121,10.605,0,12,hourly,Non-Hari Kerja,,2012-01-29,0,7,0.37,37.0,1,12,1,Musim Semi,0.2,8.200000000000001,Cerah/Berawan Sebagian,1,0,Minggu,0.1343,8.9981,0,2012,1
0.197,9.85,9,70,hourly,Non-Hari Kerja,,2012-01-29,0,8,0.4,40.0,1,61,1,Musim Semi,0.18,7.38,Cerah/Berawan Sebagian,1,0,Minggu,0.1343,8.9981,0,2012,1
0.197,9.85,13,111,hourly,Non-Hari Kerja,,2012-01-29,0,9,0.43,43.0,1,98,1,Musim Semi,0.18,7.38,Cerah/Berawan Sebagian,1,0,Minggu,0.1343,8.9981,0,2012,1
0.2424,12.120000000000001,38,191,hourly,Non-Hari Kerja,,2012-01-29,0,10,0.35,35.0,1,153,1,Musim Semi,0.24,9.84,Cerah/Berawan Sebagian,1,0,Minggu,0.1343,8.9981,0,2012,1
0.2727,13.635,57,255,hourly,Non-Hari Kerja,,2012-01-29,0,11,0.28,28.000000000000004,1,198,1,Musim Semi,0.28,11.48,Cerah/Berawan Sebagian,1,0,Minggu,0.2239,15.001299999999999,0,2012,1
0.303,15.15,73,288,hourly,Non-Hari Kerja,,2012-01-29,0,12,0.26,26.0,1,215,1,Musim Semi,0.32,13.120000000000001,Cerah/Berawan Sebagian,1,0,Minggu,0.2239,15.001299999999999,0,2012,1
0.303,15.15,78,316,hourly,Non-Hari Kerja,,2012-01-29,0,13,0.26,26.0,1,238,1,Musim Semi,0.32,13.120000000000001,Cerah/Berawan Sebagian,1,0,Minggu,0.2239,15.001299999999999,0,2012,1
0.303,15.15,51,280,hourly,Non-Hari Kerja,,2012-01-29,0,14,0.26,26.0,1,229,1,Musim Semi,0.32,13.120000000000001,Cerah/Berawan Sebagian,1,0,Minggu,0.2537,16.997899999999998,0,2012,1
0.3333,16.665,68,310,hourly,Non-Hari Kerja,,2012-01-29,0,15,0.25,25.0,1,242,1,Musim Semi,0.36,14.76,Cerah/Berawan Sebagian,1,0,Minggu,0.2836,19.0012,0,2012,1
0.3333,16.665,54,322,hourly,Non-Hari Kerja,,2012-01-29,0,16,0.21,21.0,1,268,1,Musim Semi,0.36,14.76,Cerah/Berawan Sebagian,1,0,Minggu,0.4179,27.999299999999998,0,2012,1
0.3333,16.665,33,234,hourly,Non-Hari Kerja,,2012-01-29,0,17,0.21,21.0,1,201,1,Musim Semi,0.36,14.76,Cerah/Berawan Sebagian,1,0,Minggu,0.4179,27.999299999999998,0,2012,1
0.303,15.15,17,168,hourly,Non-Hari Kerja,,2012-01-29,0,18,0.23,23.0,1,151,1,Musim Semi,0.34,13.940000000000001,Cerah/Berawan Sebagian,1,0,Minggu,0.3582,23.9994,0,2012,1
0.303,15.15,14,159,hourly,Non-Hari Kerja,,2012-01-29,0,19,0.29,28.999999999999996,1,145,1,Musim Semi,0.32,13.120000000000001,Cerah/Berawan Sebagian,1,0,Minggu,0.2537,16.997899999999998,0,2012,1
0.2879,14.395,13,111,hourly,Non-Hari Kerja,,2012-01-29,0,20,0.39,39.0,1,98,1,Musim Semi,0.3,12.299999999999999,Cerah/Berawan Sebagian,1,0,Minggu,0.2239,15.001299999999999,0,2012,1
0.2879,14.395,0,69,hourly,Non-Hari Kerja,,2012-01-29,0,21,0.33,33.0,1,69,1,Musim Semi,0.3,12.299999999999999,Cerah/Berawan Sebagian,1,0,Minggu,0.2836,19.0012,0,2012,1
0.2879,14.395,7,64,hourly,Non-Hari Kerja,,2012-01-29,0,22,0.26,26.0,1,57,1,Musim Semi,0.32,13.120000000000001,Cerah/Berawan Sebagian,1,0,Minggu,0.3881,26.0027,0,2012,1
0.2727,13.635,4,25,hourly,Non-Hari Kerja,,2012-01-29,0,23,0.33,33.0,1,21,1,Musim Semi,0.3,12.299999999999999,Cerah/Berawan Sebagian,1,0,Minggu,0.3284,22.0028,0,2012,1
0.2879,14.395,0,10,hourly,Hari Kerja,,2012-01-30,0,0,0.26,26.0,1,10,1,Musim Semi,0.32,13.120000000000001,Berkabut/Berawan,2,1,Senin,0.4179,27.999299999999998,1,2012,1
0.2273,11.365,0,9,hourly,Hari Kerja,,2012-01-30,0,1,0.6,60.0,1,9,1,Musim Semi,0.26,10.66,Cerah/Berawan Sebagian,1,1,Senin,0.3582,23.9994,1,2012,1
0.2121,10.605,1,7,hourly,Hari Kerja,,2012-01-30,0,2,0.48,48.0,1,6,1,Musim Semi,0.24,9.84,Cerah/Berawan Sebagian,1,1,Senin,0.3582,23.9994,1,2012,1
0.2273,11.365,0,4,hourly,Hari Kerja,,2012-01-30,0,3,0.48,48.0,1,4,1,Musim Semi,0.24,9.84,Cerah/Berawan Sebagian,1,1,Senin,0.194,12.998000000000001,1,2012,1
